,Area (m2),Property Type,Bedrooms,Bathrooms,Address,Law Document,Quarter,Year,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Price (billion VND)
4645,186.0,2.0,6.0,6.0,4102.0,6.0,1.0,2023.0,10.88069695,106.72234305,70000.0,0.0534003669794765,26.0,0.0,9.5
13384,95.6,0.0,3.0,2.0,461.0,6.0,4.0,2020.0,21.026818,105.787666,10036.0,7.283054856179167e-05,30.0,1.0,4.9
22751,45.0,3.0,3.0,3.0,7330.0,6.0,1.0,2022.0,21.0432043,105.761546,10085.0,0.0534061638818951,26.0,1.0,3.5
28068,75.0,2.0,10.0,10.0,5651.0,3.0,4.0,2021.0,21.0155483,105.8244877,10265.0,7.283054856179167e-05,30.0,1.0,21.0
17774,85.0,3.0,12.0,12.0,5197.0,3.0,3.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,16.9
20242,48.0,3.0,4.0,5.0,5228.0,3.0,2.0,2019.0,21.01,105.82652,10306.0,7.283054856179167e-05,30.0,1.0,5.9
17512,35.0,3.0,4.0,4.0,2200.0,3.0,4.0,2021.0,21.0252147,105.8272504,10178.0,0.0534061638818951,26.0,1.0,4.2
13775,58.0,0.0,4.0,2.0,2829.0,6.0,4.0,2021.0,21.0641913,105.8097712,10206.0,0.0534061638818951,26.0,1.0,3.2
6048,144.0,2.0,2.0,2.0,4561.0,6.0,4.0,2022.0,10.693051397300792,106.71758183416432,72915.0,0.0534003669794765,26.0,0.0,4.2
7708,182.9,2.0,4.0,5.0,5467.0,6.0,2.0,2022.0,10.89043232745648,106.68429212617424,71514.0,0.0534003669794765,26.0,0.0,5.2
14478,134.0,0.0,4.0,2.0,6376.0,5.0,3.0,2024.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,12.2
19846,37.0,3.0,4.0,2.0,2803.0,3.0,2.0,2019.0,20.97031,105.76188,10170.0,0.0534061638818951,26.0,1.0,3.4
27709,205.0,2.0,4.0,2.0,4437.0,3.0,2.0,2022.0,21.047768,105.7615252,10085.0,0.0534061638818951,26.0,1.0,32.8
5556,20.2,2.0,1.0,1.0,3893.0,6.0,4.0,2022.0,10.675282640864085,106.74081088996908,10000.0,0.0534003669794765,26.0,0.0,1.6
1270,52.0,0.0,1.0,1.0,3923.0,4.0,3.0,2023.0,10.793902081990852,106.71816003879228,72508.0,0.0534003669794765,26.0,0.0,4.0
28709,50.0,2.0,3.0,2.0,2278.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,7.7
23118,42.0,3.0,9.0,2.0,4345.0,2.0,4.0,2022.0,21.043359,105.7753537,10065.0,7.283054856179167e-05,30.0,1.0,5.95
11424,70.0,0.0,4.0,2.0,6137.0,4.0,3.0,2022.0,20.97827069984256,105.7886270407715,10162.0,0.0534061638818951,26.0,1.0,3.2
20645,35.0,3.0,4.0,2.0,2339.0,3.0,2.0,2019.0,21.00851,105.80155,10055.0,7.283054856179167e-05,30.0,1.0,3.6
3555,74.0,0.0,2.0,2.0,2543.0,4.0,3.0,2022.0,10.813289793595418,106.66780026032114,72100.0,0.0534003669794765,26.0,0.0,4.3
22253,45.0,3.0,4.0,3.0,6107.0,3.0,3.0,2020.0,21.0214631,105.8349881,11018.0,0.0534061638818951,26.0,1.0,4.5
2199,74.0,0.0,2.0,2.0,3166.0,4.0,4.0,2022.0,10.691191270666526,106.70294229905758,72915.0,0.0534003669794765,26.0,0.0,3.03
18235,36.0,3.0,4.0,2.0,404.0,5.0,3.0,2020.0,21.023891,105.854202,11022.0,7.283054856179167e-05,30.0,1.0,2.85
32155,99.0,4.0,4.0,2.0,4789.0,3.0,2.0,2019.0,21.00381,105.64985,1234.0,0.0534061638818951,26.0,1.0,3.3
26988,96.0,2.0,4.0,2.0,6235.0,5.0,1.0,2023.0,20.9956053,105.8154502,10165.0,7.283054856179167e-05,30.0,1.0,22.5
13183,80.0,0.0,3.0,2.0,7333.0,3.0,4.0,2020.0,21.0105002,105.952919,10000.0,0.0534061638818951,26.0,1.0,2.433
14838,132.7,0.0,4.0,2.0,5410.0,3.0,4.0,2019.0,20.9959819,105.80972440000004,10165.0,0.0534061638818951,26.0,1.0,5.6
17050,54.0,3.0,4.0,2.0,7381.0,2.0,2.0,2022.0,20.9464582,105.855778,12506.0,0.0534061638818951,26.0,1.0,3.5
10597,134.0,0.0,4.0,2.0,6376.0,5.0,3.0,2024.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,11.6
32490,75.0,4.0,4.0,4.0,3706.0,3.0,4.0,2022.0,20.9753273,105.7893861,10162.0,0.0534061638818951,26.0,1.0,15.6
9400,52.0,0.0,4.0,2.0,431.0,5.0,2.0,2021.0,21.0298094,105.8156943,10251.0,7.283054856179167e-05,30.0,1.0,1.0
26311,71.0,2.0,4.0,2.0,3308.0,5.0,2.0,2019.0,20.99547,105.86825,11622.0,7.283054856179167e-05,30.0,1.0,16.7
25182,88.0,2.0,4.0,2.0,2055.0,3.0,4.0,2020.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,10.8
30872,50.0,2.0,4.0,2.0,3308.0,3.0,2.0,2021.0,20.9959104,105.8576533,11617.0,0.0534061638818951,26.0,1.0,16.8
3770,155.8,0.0,3.0,3.0,3266.0,4.0,3.0,2021.0,10.7743783,106.7245043,72806.0,0.0534003669794765,26.0,0.0,26.0
13480,75.87,0.0,4.0,2.0,4790.0,5.0,1.0,2021.0,21.0186765,105.884813,11622.0,0.0534061638818951,26.0,1.0,1.9
27485,88.0,2.0,4.0,2.0,4128.0,6.0,3.0,2022.0,21.0046148,105.8040796,10055.0,0.0534061638818951,26.0,1.0,11.0
26420,101.0,2.0,4.0,2.0,3686.0,5.0,2.0,2024.0,21.0222765,105.7994832,10298.0,7.283054856179167e-05,30.0,1.0,14.0
33189,50.0,4.0,8.0,5.0,2104.0,3.0,1.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,6.6
17728,55.0,3.0,4.0,4.0,3256.0,6.0,3.0,2021.0,21.0165579,105.788647,10037.0,0.0534061638818951,26.0,1.0,12.612
30561,32.0,2.0,4.0,2.0,5390.0,5.0,2.0,2019.0,21.01703,105.83409,10306.0,0.0400728305485618,27.0,1.0,1.75
20162,30.0,3.0,3.0,3.0,6173.0,3.0,2.0,2019.0,21.00018,105.87177,11622.0,0.0534061638818951,26.0,1.0,2.5
35079,150.0,4.0,4.0,2.0,3046.0,5.0,3.0,2020.0,20.995199545434613,105.95244758251955,10000.0,0.0534061638818951,26.0,1.0,12.0
22385,45.0,3.0,4.0,3.0,5325.0,3.0,2.0,2021.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,4.45
20903,35.0,3.0,2.0,2.0,3324.0,3.0,2.0,2019.0,21.00446,105.86922,11622.0,7.283054856179167e-05,30.0,1.0,2.35
19985,33.0,3.0,3.0,4.0,4277.0,6.0,2.0,2019.0,20.98954,105.83966,11617.0,7.283054856179167e-05,30.0,1.0,3.5
3276,112.0,0.0,3.0,2.0,7484.0,4.0,3.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,5.99
32879,77.0,4.0,2.0,2.0,2253.0,6.0,4.0,2021.0,20.987291450511712,105.85658633704836,11617.0,0.0400728305485618,27.0,1.0,0.6
23132,32.0,3.0,4.0,2.0,1367.0,3.0,1.0,2023.0,21.00133514027959,105.8512235005249,10999.0,0.0400728305485618,27.0,1.0,3.5
15649,65.0,3.0,4.0,2.0,7347.0,5.0,3.0,2024.0,21.142141586284684,105.8334892020386,12323.0,0.0534061638818951,26.0,1.0,3.4
16984,43.0,3.0,4.0,3.0,1367.0,3.0,2.0,2022.0,21.0008143,105.8517814,11617.0,0.0400728305485618,27.0,1.0,5.1
20716,33.0,3.0,4.0,2.0,5277.0,5.0,2.0,2019.0,21.00983,105.81899,10165.0,7.283054856179167e-05,30.0,1.0,3.4
27389,110.0,2.0,4.0,2.0,4159.0,6.0,3.0,2022.0,21.0200535,105.8246266,10265.0,0.0400728305485618,27.0,1.0,44.0
11050,56.2,0.0,2.0,2.0,6914.0,6.0,2.0,2023.0,20.9739692,105.8216911,11718.0,7.283054856179167e-05,30.0,1.0,1.1
3259,78.0,0.0,2.0,2.0,1603.0,4.0,3.0,2022.0,10.7440413,106.6729433,73009.0,6.703364614323671e-05,30.0,0.0,3.15
12728,87.0,0.0,3.0,2.0,2900.0,6.0,1.0,2021.0,21.009508921914364,105.77419501219484,10074.0,0.0534061638818951,26.0,1.0,4.8
28216,110.0,2.0,4.0,4.0,5590.0,3.0,4.0,2021.0,21.0248712,105.8328825,10081.0,7.283054856179167e-05,30.0,1.0,21.89
24915,32.0,2.0,3.0,4.0,2116.0,6.0,3.0,2021.0,21.0069445,105.8677031,10078.0,0.0534061638818951,26.0,1.0,3.7
15296,110.0,0.0,3.0,2.0,4413.0,6.0,3.0,2022.0,21.0232671,105.7946587,10079.0,7.283054856179167e-05,30.0,1.0,3.15
7889,212.99,2.0,4.0,6.0,5081.0,6.0,3.0,2022.0,10.7249151,106.6129429,10000.0,0.2214647108332267,16.0,0.0,8.6
31274,102.0,2.0,4.0,2.0,1771.0,5.0,2.0,2023.0,21.0252277,105.8426071,11018.0,7.283054856179167e-05,30.0,1.0,215.0
11758,80.36,0.0,2.0,2.0,1626.0,6.0,2.0,2022.0,21.03063036029229,105.78775393914798,10192.0,7.283054856179167e-05,30.0,1.0,0.46
20031,40.0,3.0,3.0,3.0,2261.0,3.0,2.0,2019.0,21.02522,105.79536,10036.0,7.283054856179167e-05,30.0,1.0,4.85
1361,72.0,0.0,2.0,2.0,2429.0,4.0,1.0,2023.0,10.7146752,106.7370406,71800.0,6.703364614323671e-05,30.0,0.0,3.7
1101,75.0,0.0,2.0,2.0,6086.0,6.0,2.0,2023.0,10.8096111,106.71295305,72309.0,0.0534003669794765,26.0,0.0,3.6
25273,280.0,2.0,4.0,2.0,1895.0,6.0,1.0,2020.0,21.0309421,105.7839107,10085.0,0.0534061638818951,26.0,1.0,72.0
5307,224.0,2.0,5.0,5.0,4088.0,6.0,4.0,2022.0,10.803568858760016,106.68005030754674,72215.0,0.0534003669794765,26.0,0.0,12.5
7876,38.4,2.0,1.0,2.0,4666.0,6.0,3.0,2022.0,10.831413852564646,106.66852185074352,72100.0,0.0534003669794765,26.0,0.0,2.95
36109,210.0,4.0,4.0,4.0,2939.0,3.0,2.0,2024.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,25.38
14948,100.0,0.0,4.0,2.0,5642.0,5.0,2.0,2020.0,20.9836984,105.8636257,11617.0,0.0534061638818951,26.0,1.0,3.0
5908,77.6,2.0,2.0,2.0,3186.0,6.0,4.0,2022.0,10.8467978,106.65573345,71500.0,0.0534003669794765,26.0,0.0,4.25
6184,125.7,2.0,4.0,4.0,2423.0,6.0,4.0,2022.0,10.808542111523334,106.68760903829234,72317.0,0.0534003669794765,26.0,0.0,7.65
32301,223.0,4.0,5.0,5.0,4224.0,3.0,4.0,2023.0,21.0541036,105.782116,10065.0,0.0534061638818951,26.0,1.0,45.0
18739,34.2,3.0,4.0,2.0,1745.0,3.0,4.0,2019.0,21.046723,105.74843120000004,34000.0,0.0534061638818951,26.0,1.0,1.7
2250,35.59,0.0,1.0,1.0,3966.0,6.0,4.0,2022.0,10.769242294849386,106.67839926698272,72406.0,0.0534003669794765,26.0,0.0,2.1
20334,33.0,3.0,3.0,2.0,4502.0,2.0,2.0,2019.0,21.01087,105.83711,10306.0,0.0534061638818951,26.0,1.0,3.7
22052,42.0,3.0,3.0,3.0,5295.0,3.0,1.0,2020.0,21.0053964,105.8569193,10053.0,7.283054856179167e-05,30.0,1.0,4.9
29299,40.0,2.0,4.0,1.0,2401.0,3.0,4.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,2.55
16356,71.0,3.0,4.0,2.0,5176.0,3.0,1.0,2023.0,20.9836299,105.8550986,11617.0,0.0534061638818951,26.0,1.0,13.2
34423,78.0,4.0,4.0,2.0,6542.0,3.0,3.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,3.3
14416,108.0,0.0,4.0,2.0,6380.0,5.0,2.0,2024.0,21.0739704,105.790872,10264.0,0.0534061638818951,26.0,1.0,5.9
33934,130.0,4.0,4.0,2.0,7312.0,5.0,4.0,2019.0,21.0156301,105.94621840000002,8443.0,0.0534061638818951,26.0,1.0,7.3
36047,394.0,4.0,6.0,7.0,5207.0,3.0,1.0,2023.0,21.053238,105.8260943,10202.0,0.0534061638818951,26.0,1.0,75.0
20019,28.0,3.0,4.0,2.0,1431.0,3.0,2.0,2019.0,20.9901,105.82182,11718.0,0.0534061638818951,26.0,1.0,1.75
6597,93.1,2.0,2.0,2.0,2216.0,6.0,3.0,2022.0,10.884270849158694,106.63848818812431,71716.0,0.0534003669794765,26.0,0.0,6.5
16705,50.0,3.0,4.0,4.0,3044.0,6.0,3.0,2022.0,21.0655013,105.8883137,11810.0,0.0534061638818951,26.0,1.0,4.3
5164,131.9,2.0,4.0,4.0,7152.0,6.0,4.0,2022.0,10.7587089,106.71140175,72800.0,0.0534003669794765,26.0,0.0,5.29
8611,120.0,0.0,4.0,2.0,3083.0,5.0,2.0,2024.0,21.0651992,105.8816105,11810.0,0.0534061638818951,26.0,1.0,5.4
8781,54.0,0.0,2.0,2.0,6182.0,6.0,1.0,2023.0,21.008171735119145,105.73773959042968,34000.0,7.283054856179167e-05,30.0,1.0,2.0
6277,98.8,2.0,11.0,3.0,6890.0,6.0,4.0,2022.0,10.7479471,106.6809806,73009.0,6.703364614323671e-05,30.0,0.0,5.4
33354,310.0,4.0,4.0,2.0,2315.0,3.0,4.0,2020.0,20.9836984,105.8636257,11617.0,0.0534061638818951,26.0,1.0,37.0
14149,70.0,0.0,2.0,2.0,2998.0,3.0,4.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,2.5
19278,104.0,3.0,5.0,5.0,3845.0,3.0,2.0,2019.0,20.98698,105.83853,11617.0,0.0534061638818951,26.0,1.0,7.6
30120,72.0,2.0,4.0,2.0,5226.0,5.0,2.0,2024.0,21.0057376,105.8225564,10165.0,0.0534061638818951,26.0,1.0,25.0
4380,346.56,2.0,4.0,4.0,1249.0,4.0,2.0,2024.0,10.795478,106.7365254,71108.0,6.703364614323671e-05,30.0,0.0,51.52
22193,50.0,3.0,4.0,2.0,4619.0,5.0,2.0,2020.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,3.75
27181,150.0,2.0,5.0,6.0,6523.0,6.0,4.0,2022.0,21.0387114,105.8495789,11009.0,7.283054856179167e-05,30.0,1.0,74.6
3991,54.0,0.0,2.0,1.0,4725.0,4.0,2.0,2022.0,10.806425307506007,106.59663171788004,71913.0,0.0534003669794765,26.0,0.0,1.65
31293,66.0,2.0,4.0,2.0,3769.0,3.0,2.0,2023.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,16.0
2870,69.72,0.0,2.0,2.0,6002.0,4.0,3.0,2022.0,10.6892237,106.5827073791761,10000.0,0.1067337003128099,22.0,0.0,3.33
32229,150.0,4.0,4.0,5.0,4455.0,6.0,2.0,2019.0,21.053238,105.8260943,10202.0,0.0534061638818951,26.0,1.0,18.0
24033,82.0,2.0,6.0,2.0,3729.0,3.0,2.0,2023.0,20.9988372,105.8257651,10165.0,7.283054856179167e-05,30.0,1.0,15.6
10332,58.0,0.0,4.0,2.0,7336.0,5.0,2.0,2019.0,21.00293,105.96394,10000.0,0.0534061638818951,26.0,1.0,1.2
10579,104.0,0.0,4.0,2.0,6420.0,5.0,3.0,2024.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,6.98
32689,140.0,4.0,4.0,2.0,3272.0,3.0,2.0,2022.0,21.0186765,105.884813,11622.0,0.0534061638818951,26.0,1.0,37.0
17626,52.0,3.0,5.0,6.0,4369.0,6.0,4.0,2021.0,21.0427762,105.8030038,10072.0,0.0400728305485618,27.0,1.0,10.8
22469,92.0,3.0,30.0,30.0,2317.0,3.0,3.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,10.4
6704,112.3,2.0,2.0,2.0,4067.0,6.0,3.0,2022.0,10.79917306473702,106.6346149551198,72011.0,0.0534003669794765,26.0,0.0,6.6
22133,35.0,3.0,4.0,2.0,5276.0,5.0,1.0,2020.0,21.0104478,105.8184384,10165.0,7.283054856179167e-05,30.0,1.0,3.8
10802,56.0,0.0,2.0,1.0,1745.0,5.0,2.0,2024.0,21.0506076,105.7909724,10065.0,0.0534061638818951,26.0,1.0,0.3
1578,48.6,0.0,1.0,1.0,5457.0,4.0,2.0,2023.0,10.8617782,106.6671504,71514.0,0.0534003669794765,26.0,0.0,2.2
34572,200.0,4.0,4.0,2.0,6958.0,6.0,2.0,2019.0,21.0898,105.66401,10000.0,0.0534061638818951,26.0,1.0,5.5
21201,35.0,3.0,4.0,2.0,2363.0,5.0,2.0,2019.0,21.00912,105.8022,10055.0,7.283054856179167e-05,30.0,1.0,2.95
16674,64.0,3.0,4.0,2.0,5756.0,6.0,3.0,2022.0,20.9999903,105.8307731,10181.0,7.283054856179167e-05,30.0,1.0,10.0
25430,68.0,2.0,1.0,1.0,6675.0,6.0,2.0,2019.0,21.08501,105.87151,11810.0,0.0534061638818951,26.0,1.0,9.2
6168,83.6,2.0,2.0,2.0,5882.0,6.0,4.0,2022.0,10.786640287597733,106.67253688991732,70150.0,0.0534003669794765,26.0,0.0,8.5
21576,68.0,3.0,3.0,3.0,3790.0,6.0,2.0,2019.0,20.99784,105.81115,10165.0,0.0400728305485618,27.0,1.0,4.8
15108,97.0,0.0,3.0,2.0,2456.0,6.0,3.0,2021.0,21.0390218,105.9078403,8443.0,0.0534061638818951,26.0,1.0,3.0
26793,54.0,2.0,9.0,6.0,3660.0,3.0,2.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,23.4
6443,95.6,2.0,3.0,2.0,3110.0,6.0,4.0,2022.0,10.766496258248672,106.67490088255693,72406.0,0.0534003669794765,26.0,0.0,13.9
10898,75.0,0.0,3.0,2.0,4270.0,4.0,4.0,2023.0,21.00440695406719,105.73755026505124,34000.0,9.99999999995449e-06,30.0,1.0,3.75
16125,30.0,3.0,4.0,2.0,3308.0,5.0,2.0,2023.0,20.9959104,105.8576533,11617.0,0.0534061638818951,26.0,1.0,3.8
27016,38.0,2.0,3.0,2.0,5759.0,3.0,4.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,3.8
28241,138.0,2.0,5.0,8.0,1626.0,4.0,4.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,52.0
12726,78.0,0.0,2.0,2.0,294.0,3.0,1.0,2021.0,21.0421858,105.7671537,10085.0,7.283054856179167e-05,30.0,1.0,2.4
1018,51.5,0.0,2.0,1.0,5872.0,6.0,3.0,2023.0,10.743636382473117,106.73253623191763,71800.0,0.0534003669794765,26.0,0.0,2.7
8742,70.0,0.0,3.0,1.0,2342.0,6.0,2.0,2023.0,21.0156937,105.8122689,10167.0,7.283054856179167e-05,30.0,1.0,2.58
12567,81.0,0.0,2.0,2.0,7391.0,6.0,2.0,2021.0,21.0675127,105.8037093,10264.0,7.283054856179167e-05,30.0,1.0,3.15
18128,50.0,3.0,11.0,11.0,5325.0,3.0,1.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,7.7
4759,60.0,2.0,1.0,1.0,1778.0,6.0,1.0,2023.0,10.786400400000002,106.6656812,72117.0,0.0534003669794765,26.0,0.0,2.65
3846,49.41,0.0,1.0,1.0,4050.0,4.0,4.0,2021.0,10.697609,106.62187215,71812.0,0.0534003669794765,26.0,0.0,1.6
21542,54.0,3.0,4.0,2.0,3434.0,5.0,2.0,2019.0,21.04854,105.79559,10072.0,7.283054856179167e-05,30.0,1.0,4.4
12460,70.0,0.0,2.0,2.0,5405.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,1.15
29257,95.0,2.0,4.0,2.0,2864.0,5.0,4.0,2021.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,19.0
19710,38.0,3.0,4.0,2.0,5295.0,3.0,2.0,2019.0,21.00284,105.8561,11617.0,7.283054856179167e-05,30.0,1.0,3.9
35682,300.0,4.0,4.0,4.0,2929.0,3.0,3.0,2023.0,20.9790672,105.7455337,10170.0,0.0534061638818951,26.0,1.0,19.9
33723,100.0,4.0,3.0,3.0,5171.0,3.0,2.0,2020.0,20.97959813195968,105.85701549049074,11617.0,0.0534061638818951,26.0,1.0,8.6
6376,121.8,2.0,2.0,2.0,3213.0,6.0,4.0,2022.0,10.76707394476922,106.63096173778068,72031.0,0.0400670336461432,27.0,0.0,5.95
30365,100.0,2.0,4.0,2.0,5415.0,5.0,2.0,2019.0,21.0423,105.82504,10287.0,7.283054856179167e-05,30.0,1.0,16.5
19652,35.0,3.0,3.0,4.0,4508.0,3.0,2.0,2019.0,21.00593,105.83789,10181.0,0.0400728305485618,27.0,1.0,5.2
23939,170.0,2.0,1.0,1.0,2827.0,3.0,3.0,2023.0,21.0511381,105.8079446,10072.0,7.283054856179167e-05,30.0,1.0,33.5
16450,40.0,3.0,4.0,2.0,5176.0,3.0,1.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,3.9
27643,70.0,2.0,3.0,2.0,3669.0,3.0,2.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,49.0
20157,56.0,3.0,4.0,2.0,5258.0,6.0,2.0,2019.0,21.00312,105.82017,10165.0,7.283054856179167e-05,30.0,1.0,5.6
16440,30.0,3.0,3.0,4.0,2734.0,3.0,1.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,5.5
2560,74.0,0.0,2.0,2.0,1517.0,4.0,4.0,2022.0,10.75502085,106.6892588,70200.0,0.0534003669794765,26.0,0.0,5.0
35981,320.0,4.0,4.0,2.0,4351.0,5.0,1.0,2022.0,21.0434546,105.7907354,10179.0,0.0534061638818951,26.0,1.0,35.64
20967,30.0,3.0,4.0,2.0,6921.0,5.0,2.0,2019.0,20.99695,105.84419,10999.0,0.0534061638818951,26.0,1.0,2.5
63,71.42,0.0,2.0,2.0,3925.0,6.0,2.0,2024.0,10.6842065,106.7211243,72915.0,0.0534003669794765,26.0,0.0,3.75
7317,160.0,2.0,3.0,2.0,4231.0,6.0,3.0,2022.0,10.7692094,106.6225502,72031.0,0.0534003669794765,26.0,0.0,14.0
33374,46.0,4.0,4.0,6.0,2924.0,3.0,3.0,2020.0,20.959785,105.791399,10156.0,7.283054856179167e-05,30.0,1.0,4.68
5613,108.9,2.0,3.0,2.0,1673.0,6.0,4.0,2022.0,10.7997991,106.6761888,72215.0,0.0534003669794765,26.0,0.0,6.3
21249,35.0,3.0,4.0,2.0,2253.0,5.0,2.0,2019.0,20.98616,105.85621,11617.0,0.0534061638818951,26.0,1.0,4.0
4040,67.3,0.0,2.0,2.0,4927.0,4.0,2.0,2022.0,10.836088,106.7567252,10000.0,0.1602566054771804,16.0,0.0,3.61
21547,38.0,3.0,4.0,3.0,4128.0,6.0,2.0,2019.0,21.00311,105.80204,10055.0,7.283054856179167e-05,30.0,1.0,3.45
22553,42.0,3.0,5.0,6.0,5664.0,6.0,4.0,2021.0,21.031792,105.7884835,10141.0,0.0534061638818951,26.0,1.0,8.1
17920,57.7,3.0,4.0,3.0,4659.0,6.0,2.0,2021.0,20.9652675,105.7681278,10170.0,0.0400728305485618,27.0,1.0,5.9
9884,68.0,0.0,2.0,2.0,6914.0,6.0,4.0,2019.0,20.9836984,105.86362570000006,11617.0,0.0534061638818951,26.0,1.0,1.9
31181,45.0,2.0,5.0,3.0,7216.0,2.0,3.0,2022.0,21.0319529,105.7995321,10198.0,7.283054856179167e-05,30.0,1.0,4.5
14475,83.0,0.0,4.0,2.0,6376.0,5.0,3.0,2024.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,4.25
24159,45.0,2.0,4.0,2.0,3747.0,3.0,1.0,2023.0,21.0210141,105.8218898,10265.0,7.283054856179167e-05,30.0,1.0,12.9
3506,71.0,0.0,2.0,1.0,4575.0,6.0,2.0,2022.0,10.699063728792911,106.62481199620704,71812.0,0.0534003669794765,26.0,0.0,1.75
14761,86.0,0.0,2.0,2.0,587.0,6.0,2.0,2019.0,20.9978,105.8069,10055.0,7.283054856179167e-05,30.0,1.0,2.611
10238,60.0,0.0,4.0,2.0,5212.0,6.0,2.0,2019.0,21.06428,105.80627,10206.0,7.283054856179167e-05,30.0,1.0,2.5
560,115.0,0.0,3.0,2.0,3923.0,4.0,3.0,2023.0,10.793902081990852,106.71816003879228,72508.0,0.0534003669794765,26.0,0.0,15.45
31930,135.0,4.0,4.0,5.0,1741.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,18.9
34536,189.0,4.0,4.0,5.0,1882.0,3.0,2.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,11.5
26679,50.0,2.0,5.0,6.0,3630.0,3.0,2.0,2023.0,21.0241218,105.8107709,10143.0,7.283054856179167e-05,30.0,1.0,15.5
3395,60.0,0.0,2.0,1.0,4582.0,4.0,2.0,2022.0,10.84816049872415,106.64798930931678,71500.0,0.0534003669794765,26.0,0.0,2.2
5219,192.5,2.0,9.0,9.0,5431.0,6.0,4.0,2022.0,10.79663157512243,106.6482031887384,72106.0,0.0534003669794765,26.0,0.0,35.7
1894,86.0,0.0,2.0,1.0,4016.0,6.0,4.0,2022.0,10.754024035700288,106.66948372550291,73000.0,0.0534003669794765,26.0,0.0,4.2
16406,33.0,3.0,4.0,2.0,3447.0,3.0,1.0,2023.0,21.0323732,105.8095708,10303.0,7.283054856179167e-05,30.0,1.0,4.55
15074,81.0,0.0,2.0,2.0,175.0,3.0,2.0,2021.0,21.0652981,105.8054855,10264.0,7.283054856179167e-05,30.0,1.0,4.3
34469,123.0,4.0,4.0,2.0,4642.0,5.0,3.0,2019.0,21.063591,105.82604360000003,11207.0,0.0534061638818951,26.0,1.0,4.0
35221,84.0,4.0,4.0,2.0,5234.0,5.0,1.0,2021.0,21.0082189,105.8237484,10165.0,0.0534061638818951,26.0,1.0,13.2
23526,90.0,3.0,4.0,2.0,7249.0,5.0,3.0,2024.0,21.0379862,105.7737345,10085.0,7.283054856179167e-05,30.0,1.0,18.6
15148,57.0,0.0,2.0,1.0,393.0,6.0,4.0,2021.0,20.9833812,105.8358334,11718.0,0.0534061638818951,26.0,1.0,1.59
32198,200.0,4.0,4.0,2.0,4494.0,3.0,2.0,2019.0,21.08339,105.67239,10000.0,0.0534061638818951,26.0,1.0,5.5
14725,65.0,0.0,4.0,2.0,6914.0,5.0,2.0,2019.0,20.9736,105.83521,11718.0,0.0534061638818951,26.0,1.0,1.1
22672,48.0,3.0,4.0,2.0,6343.0,3.0,4.0,2021.0,21.0128979,105.8354966,10306.0,0.0534061638818951,26.0,1.0,15.0
32830,150.0,4.0,4.0,2.0,5197.0,6.0,4.0,2021.0,21.08193778134146,105.80699480810549,10206.0,0.0534061638818951,26.0,1.0,11.0
35369,42.0,4.0,4.0,4.0,1360.0,3.0,4.0,2021.0,20.990705262022804,105.79643538748014,12011.0,7.283054856179167e-05,30.0,1.0,6.35
3244,56.0,0.0,1.0,1.0,2543.0,4.0,3.0,2022.0,10.813289793595418,106.66780026032114,72100.0,0.0534003669794765,26.0,0.0,3.4
